Source Sheet,Source Row,Import Key,Category,Brand,Collection / Series,Product Number / SKU,Product Name,Size,Finish / Variant,Unit,Physical Stock (Boxes),Loose Stock (Pieces),Blocked Stock (Boxes),Confirmed Stock (Boxes),Delivered Stock (Boxes),Damaged Stock (Boxes),In Transit Stock (Boxes),Reorder Level (Boxes),Available to Block (Boxes),Stock Status,Warehouse,Blocked By,Block Approved By,S3 Image Key,Image URL,Website Visible,Active,Remarks,Unnamed: 29,Sanitaryware / bathroom
Motto 800X1600,131,MOTTO-800X1600-0131,Tiles,,HIGH GLOSSY,,ROSALIA GOLD,800X1600,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,35,MOTTO-800X1600-0035,Tiles,,HIGH GLOSSY,,ROSALIA GOLD - CR (3+6fb),800X1600,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,30,MOTTO-800X1600-0030,Tiles,,HIGH GLOSSY,,ROYAL ONYX GREY,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,136,MOTTO-800X1600-0136,Tiles,,HIGH GLOSSY,,Royal onyx grey,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,31,MOTTO-800X1600-0031,Tiles,,HIGH GLOSSY,,SELTO BLACK-KALLAPU,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,86,MOTTO-800X1600-0086,Tiles,,HIGH GLOSSY,,SICILIAN SAND,800X1600,,Box,23.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,32,MOTTO-800X1600-0032,Tiles,,HIGH GLOSSY,,SOFT ART BLUE,800X1600,,Box,11.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
4X2 MONZA ,25,4X2-MONZA-0025,Tiles,,HIGH GLOSSY,,SPIDER BROWN-HG,,,Box,6.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,78,MOTTO-800X1600-0078,Tiles,,HIGH GLOSSY,,STATUARIO CLASSIC - CR -,800X1600,,Box,38.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,80,MOTTO-800X1600-0080,Tiles,,HIGH GLOSSY,,STATUARIO CLASSIC - P -,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,79,MOTTO-800X1600-0079,Tiles,,HIGH GLOSSY,,STATUARIO CLASSIC - P - KALLAPU,800X1600,,Box,27.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,40,MOTTO-800X1600-0040,Tiles,,HIGH GLOSSY,,STATUARIO REGAL MATT,800X1600,,Box,3.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,41,MOTTO-800X1600-0041,Tiles,,HIGH GLOSSY,,STATUARIO REGAL MATT -KALLAPU,800X1600,,Box,14.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,43,MOTTO-800X1600-0043,Tiles,,HIGH GLOSSY,,STATUARIO REGAL-Punch-6,800X1600,,Box,8.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,42,MOTTO-800X1600-0042,Tiles,,HIGH GLOSSY,,STATUARIO REGAL-Punch-KALLAPU,800X1600,,Box,41.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,68,MOTTO-800X1600-0068,Tiles,,HIGH GLOSSY,,STATUARIO VERONA MATT,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,69,MOTTO-800X1600-0069,Tiles,,HIGH GLOSSY,,STATUARIO VERONA PUNCH,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,106,MOTTO-800X1600-0106,Tiles,,HIGH GLOSSY,,SWISS ONYX DECORE-1-KALLAPU,800X1600,,Box,5.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,107,MOTTO-800X1600-0107,Tiles,,HIGH GLOSSY,,SWISS ONYX-KALLAPU,800X1600,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,128,MOTTO-800X1600-0128,Tiles,,HIGH GLOSSY,,TERAZZO BEIGE,800X1600,,Box,40.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,135,MOTTO-800X1600-0135,Tiles,,HIGH GLOSSY,,TERRAZZO WHITE CR,800X1600,,Box,63.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Monolith 800X1600,14,MONOLITH-800X1600-0014,Tiles,,HIGH GLOSSY,,VOYAGE BROWN,,,Box,10.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,57,GOLD-0057,Tiles,,KALLAPU,,AREZZO GRIS ART+ENDLESS,800X1600,,Box,4.5,25,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,53,GOLD-0053,Tiles,,KALLAPU,,CANIS SPACE MATT (3PC),800X1600,,Box,4.5,36,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,58,GOLD-0058,Tiles,,KALLAPU,,CELEBRA PINK SATIN+END,800X1600,,Box,4.5,20,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,55,GOLD-0055,Tiles,,KALLAPU,,MOTTO 2X4 - KALLAPU,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,52,GOLD-0052,Tiles,,KALLAPU,,ULTRACAM MOCA MATT(3PC),800X1600,,Box,4.5,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,56,GOLD-0056,Tiles,,KALLAPU,,WARM COTTO MATT,800X1600,,Box,4.5,22,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DC & Nano,7,DC-NANO-0007,Tiles,,KeraVit 2x2,,LOCETO-NEW DEPOT,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DC & Nano,8,DC-NANO-0008,Tiles,,KeraVit 2x2,,MOKA-NEW DEPOT,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DC & Nano,5,DC-NANO-0005,Tiles,,KeraVit 2x2,,PRO WHITE - G,,,Box,22.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DC & Nano,2,DC-NANO-0002,Tiles,,LOCERO 2X2,,IV PLAIN,,,Box,21.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,35,DEPLETED-0035,Tiles,,MEGHA 5 Pc,,1003 HL,12X18,,Box,13.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ANGEL,3,ANGEL-0003,Tiles,,METALIC 12×18 - 5 pc,,M-121,12x18,,Box,56.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ANGEL,4,ANGEL-0004,Tiles,,METALIC 12×18 - 5 pc,,M-122,12x18,,Box,81.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,2,METRO-0002,Tiles,,METRO WOODEN PLANKS 8pc,,150X900 CHEVRON,150X900,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,13,METRO-0013,Tiles,,METRO WOODEN PLANKS 8pc,,150X900 HERITAGE,150X900,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,20,METRO-0020,Tiles,,METRO WOODEN PLANKS 8pc,,150X900 REGULAR,150X900,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,52,METRO-0052,Tiles,,METRO WOODEN PLANKS 8pc,,ASH WHITE,150X900,,Box,55.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,3,METRO-0003,Tiles,,METRO WOODEN PLANKS 8pc,,CHEVRON GOLDEN OAK-KALLPAU,150X900,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,9,METRO-0009,Tiles,,METRO WOODEN PLANKS 8pc,,CHEVRON OAK WALLNUT,150X900,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,10,METRO-0010,Tiles,,METRO WOODEN PLANKS 8pc,,CHEVRON OAKLORE BEIGE,150X900,,Box,29.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,11,METRO-0011,Tiles,,METRO WOODEN PLANKS 8pc,,CHEVRON OAKLORE BEIGE,150X900,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,5,METRO-0005,Tiles,,METRO WOODEN PLANKS 8pc,,CHEVRON OAKLORE BIANCO,150X900,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,6,METRO-0006,Tiles,,METRO WOODEN PLANKS 8pc,,CHEVRON OAKLORE GRIGIO,150X900,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,7,METRO-0007,Tiles,,METRO WOODEN PLANKS 8pc,,CHEVRON OAKLORE GRIGIO,150X900,,Box,25.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,8,METRO-0008,Tiles,,METRO WOODEN PLANKS 8pc,,CHEVRON OAKLORE WALLNUT,150X900,,Box,16.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,4,METRO-0004,Tiles,,METRO WOODEN PLANKS 8pc,,CHEVRON PECAN-KALLAPU,150X900,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,14,METRO-0014,Tiles,,METRO WOODEN PLANKS 8pc,,CICILIA VARDE-KALLAPU,150X900,,Box,87.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,43,METRO-0043,Tiles,,METRO WOODEN PLANKS 8pc,,D9-1050,150X900,,Box,57.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,38,METRO-0038,Tiles,,METRO WOODEN PLANKS 8pc,,D9-1507 - KALLAPU,150X900,,Box,18.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,39,METRO-0039,Tiles,,METRO WOODEN PLANKS 8pc,,D9-1508,150X900,,Box,7.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,40,METRO-0040,Tiles,,METRO WOODEN PLANKS 8pc,,D9-1509,150X900,,Box,68.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,45,METRO-0045,Tiles,,METRO WOODEN PLANKS 8pc,,D9-1510,150X900,,Box,4.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,44,METRO-0044,Tiles,,METRO WOODEN PLANKS 8pc,,D9-1510 - KALLAPU,150X900,,Box,25.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,17,METRO-0017,Tiles,,METRO WOODEN PLANKS 8pc,,GLORIA ROSSA,150X900,,Box,5.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,15,METRO-0015,Tiles,,METRO WOODEN PLANKS 8pc,,HANNAH CHOCO DEC,150X900,,Box,21.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,41,METRO-0041,Tiles,,METRO WOODEN PLANKS 8pc,,L6-1047,150X900,,Box,27.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,42,METRO-0042,Tiles,,METRO WOODEN PLANKS 8pc,,L6-1048,150X900,,Box,85.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,46,METRO-0046,Tiles,,METRO WOODEN PLANKS 8pc,,L6-1049,150X900,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,53,METRO-0053,Tiles,,METRO WOODEN PLANKS 8pc,,MERRICK SILVER,150X900,,Box,14.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,49,METRO-0049,Tiles,,METRO WOODEN PLANKS 8pc,,NRC-107 or NRC-117,150X900,,Box,4.0,5,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,29,METRO-0029,Tiles,,METRO WOODEN PLANKS 8pc,,NRC-110 (115),150X900,,Box,73.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,30,METRO-0030,Tiles,,METRO WOODEN PLANKS 8pc,,NRC-112 (118),150X900,,Box,98.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,47,METRO-0047,Tiles,,METRO WOODEN PLANKS 8pc,,NRC-1901,150X900,,Box,9.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,48,METRO-0048,Tiles,,METRO WOODEN PLANKS 8pc,,NRC-202 - KALLAPU,150X900,,Box,45.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,50,METRO-0050,Tiles,,METRO WOODEN PLANKS 8pc,,NRC-302,150X900,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,51,METRO-0051,Tiles,,METRO WOODEN PLANKS 8pc,,NRC-307,150X900,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,31,METRO-0031,Tiles,,METRO WOODEN PLANKS 8pc,,NRC-501,150X900,,Box,10.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,32,METRO-0032,Tiles,,METRO WOODEN PLANKS 8pc,,NRC-501 -KALLAPU,150X900,,Box,8.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,33,METRO-0033,Tiles,,METRO WOODEN PLANKS 8pc,,NRC-502,150X900,,Box,54.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,34,METRO-0034,Tiles,,METRO WOODEN PLANKS 8pc,,NRC-502,150X900,,Box,66.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,35,METRO-0035,Tiles,,METRO WOODEN PLANKS 8pc,,NRC-712,150X900,,Box,29.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,18,METRO-0018,Tiles,,METRO WOODEN PLANKS 8pc,,ONTANO ART DECORE,150X900,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,27,METRO-0027,Tiles,,METRO WOODEN PLANKS 8pc,,Oaklore / Madera Teak,150X900,,Box,76.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,28,METRO-0028,Tiles,,METRO WOODEN PLANKS 8pc,,Oaklore / Madera Walnut,150X900,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,22,METRO-0022,Tiles,,METRO WOODEN PLANKS 8pc,,Oaklore Beige,150X900,,Box,46.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,21,METRO-0021,Tiles,,METRO WOODEN PLANKS 8pc,,Oaklore Bianco,150X900,,Box,15.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,23,METRO-0023,Tiles,,METRO WOODEN PLANKS 8pc,,Oaklore Cemento,150X900,,Box,13.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,24,METRO-0024,Tiles,,METRO WOODEN PLANKS 8pc,,Oaklore Grigio,150X900,,Box,15.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,25,METRO-0025,Tiles,,METRO WOODEN PLANKS 8pc,,Oaklore Nero,150X900,,Box,67.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,26,METRO-0026,Tiles,,METRO WOODEN PLANKS 8pc,,Oaklore Taupe,150X900,,Box,29.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,36,METRO-0036,Tiles,,METRO WOODEN PLANKS 8pc,,QLD-915982,150X900,,Box,43.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,37,METRO-0037,Tiles,,METRO WOODEN PLANKS 8pc,,QLD-915983,150X900,,Box,85.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
METRO,16,METRO-0016,Tiles,,METRO WOODEN PLANKS 8pc,,SEQUOIA MARRON-KALLAPU,150X900,,Box,58.0,4,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,3,DEPLETED-0003,Tiles,,MOTTO 12X18,,1539,12X18,,Box,1539.0,22,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,4,DEPLETED-0004,Tiles,,MOTTO 12X18,,1553,12X18,,Box,1553.0,36,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,5,DEPLETED-0005,Tiles,,MOTTO 12X18,,1558,12X18,,Box,1558.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,2,DEPLETED-0002,Tiles,,MOTTO 12X18,,2P,12X18,,Box,1007.0,62,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,12,DEPLETED-0012,Tiles,,MOTTO 12X18,,5203 HL ( NEW ),12X18,,Box,128.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,13,DEPLETED-0013,Tiles,,MOTTO 12X18,,5275 HL,12X18,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,14,DEPLETED-0014,Tiles,,MOTTO 12X18,,5395 HL kitchen,12X18,,Box,16.0,5,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,15,DEPLETED-0015,Tiles,,MOTTO 12X18,,5439 HL kitchen,12X18,,Box,7.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,8,DEPLETED-0008,Tiles,,MOTTO 12X18,,5443 HL,12X18,,Box,1.0,4,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,11,DEPLETED-0011,Tiles,,MOTTO 12X18,,6205 D,12X18,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,7,DEPLETED-0007,Tiles,,MOTTO 12X18,,6205 HL3,12X18,,Box,5.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,9,DEPLETED-0009,Tiles,,MOTTO 12X18,,6241 D,12X18,,Box,35.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,10,DEPLETED-0010,Tiles,,MOTTO 12X18,,6273 D,12X18,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO  2X2,15,MOTTO-2X2-0015,Tiles,,MOTTO 2X2,,740,,,Box,740.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO  2X2,2,MOTTO-2X2-0002,Tiles,,MOTTO 2X2,,GRAPHITE SNP MATT,,,Box,16.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO  2X2,3,MOTTO-2X2-0003,Tiles,,MOTTO 2X2,,KOTA MATT,,,Box,55.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO  2X2,4,MOTTO-2X2-0004,Tiles,,MOTTO 2X2,,PYARAMID BEIGE SNP,,,Box,68.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO  2X2,5,MOTTO-2X2-0005,Tiles,,MOTTO 2X2,,PYARAMID CARAMEL SNP,,,Box,85.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO  2X2,6,MOTTO-2X2-0006,Tiles,,MOTTO 2X2,,PYARAMID COPPER SNP,,,Box,92.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO  2X2,8,MOTTO-2X2-0008,Tiles,,MOTTO 2X2,,PYARAMID DARK GREY,,,Box,95.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO  2X2,7,MOTTO-2X2-0007,Tiles,,MOTTO 2X2,,PYARAMID EARTH SNP,,,Box,98.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO  2X2,9,MOTTO-2X2-0009,Tiles,,MOTTO 2X2,,PYARAMID GRAPHITE SNP,,,Box,92.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO  2X2,10,MOTTO-2X2-0010,Tiles,,MOTTO 2X2,,PYARAMID KOTA,,,Box,42.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO  2X2,11,MOTTO-2X2-0011,Tiles,,MOTTO 2X2,,PYARAMID LIGHT GREY,,,Box,44.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO  2X2,12,MOTTO-2X2-0012,Tiles,,MOTTO 2X2,,PYARAMID VERDE SNP,,,Box,45.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO  2X2,13,MOTTO-2X2-0013,Tiles,,MOTTO 2X2,,sample given,,,Box,8.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,41,MOZART-0041,Tiles,,MOZART - 1x4 - 2 pcs,,674,800X1600,,Box,674.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,33,MOZART-0033,Tiles,,MOZART - 1x4 - 2 pcs,,DOVE CRYSTAL,,,Box,8.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,34,MOZART-0034,Tiles,,MOZART - 1x4 - 2 pcs,,KOTA MATT,,,Box,5.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,38,MOZART-0038,Tiles,,MOZART - 1x4 - 2 pcs,,MOZART 800X1600 2pc,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,39,MOZART-0039,Tiles,,MOZART - 1x4 - 2 pcs,,PULPIS MATT KALLAP,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,35,MOZART-0035,Tiles,,MOZART - 1x4 - 2 pcs,,QUARTZ MATT,,,Box,13.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,36,MOZART-0036,Tiles,,MOZART - 1x4 - 2 pcs,,SUPER WHITE CRYSTAL,,,Box,2.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,30,MOZART-0030,Tiles,,MOZART - 2x4 - 2 pcs,,121,,,Box,121.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,15,MOZART-0015,Tiles,,MOZART - 2x4 - 2 pcs,,BRIXSTONE,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,16,MOZART-0016,Tiles,,MOZART - 2x4 - 2 pcs,,FLAME,,,Box,8.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,17,MOZART-0017,Tiles,,MOZART - 2x4 - 2 pcs,,FRAME LEAF,,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,19,MOZART-0019,Tiles,,MOZART - 2x4 - 2 pcs,,GRAFITO,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,20,MOZART-0020,Tiles,,MOZART - 2x4 - 2 pcs,,GREY CLOUD,,,Box,13.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,21,MOZART-0021,Tiles,,MOZART - 2x4 - 2 pcs,,KOTA CLOUD,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,22,MOZART-0022,Tiles,,MOZART - 2x4 - 2 pcs,,MIST CRYSTAL,,,Box,13.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,23,MOZART-0023,Tiles,,MOZART - 2x4 - 2 pcs,,MORNING GLORY,,,Box,12.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,24,MOZART-0024,Tiles,,MOZART - 2x4 - 2 pcs,,PEARL MATT,,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,25,MOZART-0025,Tiles,,MOZART - 2x4 - 2 pcs,,PORTO BELLO,,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,26,MOZART-0026,Tiles,,MOZART - 2x4 - 2 pcs,,PULPIS CLOUD-,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,27,MOZART-0027,Tiles,,MOZART - 2x4 - 2 pcs,,PULPIS MATT,,,Box,26.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,28,MOZART-0028,Tiles,,MOZART - 2x4 - 2 pcs,,ROCK GRIS,,,Box,18.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,29,MOZART-0029,Tiles,,MOZART - 2x4 - 2 pcs,,URBAN GRIGIO,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,18,MOZART-0018,Tiles,,MOZART - 2x4 - 2 pcs,,WAINSCOT FRENCH,,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,2,MOZART-0002,Tiles,,MOZART 2X2 4pc,,BEIGE MATT,,,Box,8.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,7,MOZART-0007,Tiles,,MOZART 2X2 4pc,,BEIGE RIVER,,,Box,50.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,8,MOZART-0008,Tiles,,MOZART 2X2 4pc,,BLACK RIVER,,,Box,115.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,3,MOZART-0003,Tiles,,MOZART 2X2 4pc,,COPPER MATT,,,Box,50.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,11,MOZART-0011,Tiles,,MOZART 2X2 4pc,,COPPER RIVER,,,Box,103.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,5,MOZART-0005,Tiles,,MOZART 2X2 4pc,,JET BLACK MATT,,,Box,5.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
